,funny,posted,item_id,recommend,user_id,sentiment_analysis
879,1 person found this review funny,2015-11-29,4000,True,9879655452567,2
880,2 people found this review funny,2015-11-25,240,False,76561198097034944,0
881,2 people found this review funny,2014-12-07,265550,True,76561198058912512,1
882,2 people found this review funny,2015-11-12,291210,True,76561198096442976,2
883,1 person found this review funny,2015-05-17,730,True,76561198072415264,2
884,1 person found this review funny,2015-06-17,344760,False,76561198189794992,0
885,100 people found this review funny,2014-12-27,332070,False,76561198095257472,0
886,4 people found this review funny,2014-10-15,246900,True,76561198095257472,2
887,1 person found this review funny,2015-10-04,570,True,76561198076747680,1
888,1 person found this review funny,2013-12-08,224260,True,76561198094656192,2
889,2 people found this review funny,2015-11-20,6120,True,76561198094656192,2
890,1 person found this review funny,2015-07-19,308420,True,76561198065661376,2
891,1 person found this review funny,2015-07-05,238010,True,76561198065661376,2
892,2 people found this review funny,2015-07-15,220,True,76561198065661376,2
893,1 person found this review funny,2015-07-05,203140,False,76561198065661376,0
894,1 person found this review funny,2015-06-01,550,True,76561198065661376,2
895,5 people found this review funny,2015-04-02,322920,False,76561198041992192,0
896,2 people found this review funny,2015-04-23,252490,True,76561198091404688,1
897,1 person found this review funny,2014-09-05,270170,True,76561198128670464,2
898,1 person found this review funny,2015-12-31,339800,True,76561198068717520,1
899,1 person found this review funny,2015-01-07,570,True,76561198069634528,0
900,1 person found this review funny,2015-10-15,301520,False,76561198042690672,0
901,1 person found this review funny,2015-04-18,570,True,76561198042690672,1
902,3 people found this review funny,2015-05-05,271590,False,76561198030021504,2
903,1 person found this review funny,2015-07-17,369060,True,76561198030021504,2
904,2 people found this review funny,2013-12-05,22380,True,76561198060012368,2
905,1 person found this review funny,2015-04-15,440,True,76561198081240096,2
906,3 people found this review funny,2014-07-20,218620,True,76561198080399568,1
907,1 person found this review funny,2014-02-15,253430,True,76561198078582864,2
908,1 person found this review funny,2015-06-29,251570,False,76561197994101376,1
909,1 person found this review funny,2014-12-29,440,True,76561198091518768,2
910,1 person found this review funny,2014-04-27,730,True,76561198070935808,2
911,1 person found this review funny,2015-09-16,346110,True,76561198089527520,1
912,1 person found this review funny,2014-02-13,8870,True,76561198047232240,2
913,5 people found this review funny,2015-02-18,316790,True,76561198053619760,0
914,3 people found this review funny,2015-05-28,374570,True,76561198053619760,1
915,1 person found this review funny,2015-07-06,281770,True,76561198053619760,1
916,1 person found this review funny,2015-09-06,730,True,66083299,1
917,1 person found this review funny,2015-02-21,335240,True,76561198088397504,2
918,1 person found this review funny,2013-12-22,570,True,76561198058612416,2
919,13 people found this review funny,2015-12-05,418340,True,544183980,2
920,1 person found this review funny,2015-06-11,570,True,76561198044706496,2
921,1 person found this review funny,2015-06-30,105600,True,76561198071252688,2
922,1 person found this review funny,2015-10-04,240460,True,76561198067425184,2
923,1 person found this review funny,2015-02-20,730,True,76561198041551328,0
924,4 people found this review funny,2014-12-18,335330,False,76561198122930688,1
925,1 person found this review funny,2015-05-31,284160,True,76561198122930688,0
926,139 people found this review funny,2014-11-24,8930,True,76561198076481360,1
927,2 people found this review funny,2015-06-09,200510,True,76561198076481360,1
928,8 people found this review funny,2015-05-26,373110,True,76561198058892912,2
929,3 people found this review funny,2015-01-27,218620,True,76561198079347376,2
930,1 person found this review funny,2014-12-30,310370,True,76561198088932656,0
931,2 people found this review funny,2015-03-09,570,True,76561198005698912,1
932,1 person found this review funny,2014-07-11,550,True,76561198061045040,1
933,2 people found this review funny,2015-01-16,206420,True,66655493948,1
934,1 person found this review funny,2014-11-20,105600,True,66655493948,1
935,1 person found this review funny,2015-03-23,319630,True,76561197980311120,2
936,28 people found this review funny,2015-09-15,357480,True,76561198046193888,2
937,1 person found this review funny,2014-11-01,206420,True,76561198100282384,2
938,1 person found this review funny,2015-04-24,340810,False,-9223372036854775808,1
939,10 people found this review funny,2015-08-06,359320,False,76561198059640736,0
940,1 person found this review funny,2014-11-10,221680,True,76561198059640736,2
941,2 people found this review funny,2014-12-23,304930,True,76561198078524864,0
942,1 person found this review funny,2015-05-15,221100,False,76561198021700112,0
943,1 person found this review funny,2015-06-20,42910,True,76561198084782208,0
944,1 person found this review funny,2014-01-01,440,True,76561198094253072,2
945,3 people found this review funny,2014-07-01,218230,True,76561198065987808,2
946,1 person found this review funny,2014-03-15,730,True,76561198065987808,0
947,1 person found this review funny,2014-07-16,1250,True,76561198071178928,2
948,1 person found this review funny,2015-12-05,225540,True,76561198094460832,0
949,1 person found this review funny,2015-03-28,730,True,76561198043109280,1
950,5 people found this review funny,2015-04-10,274900,True,76561198072929552,1
951,2 people found this review funny,2013-12-16,73170,True,76561198070439616,0
952,24 people found this review funny,2014-09-12,8930,True,76561198047237952,2
953,1 person found this review funny,2015-04-14,307780,True,76561198071176864,2
954,3 people found this review funny,2015-09-08,386360,True,76561198082567200,2
955,1 person found this review funny,2015-06-15,7940,False,76561198052516576,0
956,1 person found this review funny,2015-03-01,230410,False,76561198027555728,2
957,6 people found this review funny,2014-08-28,22370,True,76561198069561056,1
958,2 people found this review funny,2014-05-22,4560,True,76561198054970464,1
959,1 person found this review funny,2015-08-10,730,True,76561198058904880,2
960,1 person found this review funny,2015-01-20,295110,True,76561198071695696,2
961,1 person found this review funny,2014-12-10,230410,True,76561198069411840,0
962,8 people found this review funny,2015-01-17,251570,True,76561198010399840,2
963,1 person found this review funny,2015-10-23,570,True,76561198062450096,2
964,1 person found this review funny,2013-12-03,218230,True,76561198069644032,1
965,1 person found this review funny,2015-09-30,210770,False,76561198072436576,0
966,2 people found this review funny,2015-07-09,359320,True,76561198025475744,2
967,3 people found this review funny,2015-06-14,278970,False,76561198101738656,1
968,1 person found this review funny,2015-12-17,200710,True,76561198073897920,1
969,4 people found this review funny,2014-12-18,219103,True,76561198078052592,2
970,1 person found this review funny,2015-08-27,384020,False,76561198023152576,0
971,1 person found this review funny,2015-09-11,730,False,76561198086857424,0
972,1 person found this review funny,2015-10-19,304050,False,76561198086857424,1
973,128 people found this review funny,2015-01-12,6000,True,76561198025343040,1
974,1 person found this review funny,2015-01-18,269730,True,76561197996744176,2
975,1 person found this review funny,2014-04-19,232430,False,76561197996744176,2
976,3 people found this review funny,2015-09-07,292030,True,76561198057950384,2
977,1 person found this review funny,2014-12-19,209080,True,76561198016761456,2
978,1 person found this review funny,2014-11-26,226700,False,76561198016761456,0
979,1 person found this review funny,2013-04-02,440,True,76561198016761456,2
980,2 people found this review funny,2015-05-05,282070,True,76561198016761456,0
981,1 person found this review funny,2014-07-07,440,True,76561198050553488,2
982,2 people found this review funny,2015-06-30,335800,True,76561198234911984,2
983,1 person found this review funny,2015-02-02,10220,False,76561198006158704,0
984,1 person found this review funny,2014-07-10,48700,True,76561198051255088,0
985,2 people found this review funny,2015-04-26,285160,False,76561197976984480,2
986,1 person found this review funny,2014-12-25,206420,True,76561198087170432,2
987,3 people found this review funny,2015-08-06,344040,False,76561198075900528,2
988,1 person found this review funny,2015-08-12,383080,True,76561198075900528,0
989,1 person found this review funny,2014-03-28,226700,True,76561198023971456,2
990,3 people found this review funny,2015-03-16,255420,False,76561198023971456,1
991,1 person found this review funny,2015-07-02,440,True,76561198078267216,1
992,5 people found this review funny,2014-11-01,306620,False,76561197971860096,2
993,2 people found this review funny,2015-10-07,335240,True,76561198091563392,1
994,2 people found this review funny,2015-05-05,17080,True,76561198077262832,1
995,2 people found this review funny,2015-02-23,6020,True,76561198069139024,2
996,5 people found this review funny,2015-02-15,730,True,76561198063074672,0
997,1 person found this review funny,2015-01-20,305260,False,76561198076708944,0
998,1 person found this review funny,2015-05-14,730,True,76561198084360128,0
999,1 person found this review funny,2015-10-06,366890,False,76561198055773408,2
1000,1 person found this review funny,2014-09-08,8870,True,76561198055773408,2
1001,1 person found this review funny,2015-08-15,263760,True,76561198122280144,0
1002,1 person found this review funny,2015-09-20,386360,True,76561198057988688,2
1003,8 people found this review funny,2015-02-24,212893,True,76561198147557088,0
1004,1 person found this review funny,2013-11-29,8500,True,76561198040016384,1
1005,1 person found this review funny,2015-04-28,359800,False,76561198052054864,1
1006,1 person found this review funny,2015-02-05,3700,False,76561198052054864,1
1007,1 person found this review funny,2015-07-10,230410,True,76561198065642592,0
1008,1 person found this review funny,2015-08-19,730,True,76561198138706720,1
1009,2 people found this review funny,2015-12-20,570,True,76561198082095808,2
1010,2 people found this review funny,2015-02-07,266010,True,225544,2
1011,1 person found this review funny,2014-11-08,730,True,76561198122724752,2
1012,5 people found this review funny,2014-12-13,6060,True,76561198082252528,2
1013,6 people found this review funny,2015-12-28,370002,True,76561198052598000,2
1014,1 person found this review funny,2015-09-14,292030,True,76561198052598000,2
1015,1 person found this review funny,2014-02-10,440,True,76561198102246384,2
1016,284 people found this review funny,2015-02-01,313120,True,76561198055372416,0
1017,14 people found this review funny,2014-12-09,334400,True,76561198055372416,2
1018,1 person found this review funny,2014-04-15,271290,True,76561198055372416,2
1019,1 person found this review funny,2015-08-02,730,False,76561198142969024,0
1020,3 people found this review funny,2015-11-27,232810,False,76561197970600480,0
1021,"1,954 people found this review funny",2015-12-04,8930,True,76561198109249376,0
1022,1 person found this review funny,2015-11-06,311210,True,76561198064117168,2
1023,1 person found this review funny,2015-03-26,730,True,76561198064117168,2
1024,3 people found this review funny,2015-09-04,212070,True,76561198065337648,1
1025,56 people found this review funny,2015-04-25,232090,True,76561198030053968,1
1026,5 people found this review funny,2015-06-24,233250,True,76561198074920496,2
1027,4 people found this review funny,2015-08-29,388520,False,76561198028145024,0
1028,2 people found this review funny,2015-10-30,570,True,76561198077746768,1
1029,1 person found this review funny,2014-12-23,287450,False,76561198034779248,0
1030,1 person found this review funny,2015-02-26,345650,True,76561198048348336,2
1031,1 person found this review funny,2015-06-04,288140,False,76561198124399552,0
1032,3 people found this review funny,2015-11-09,304930,True,45514551,1
1033,1 person found this review funny,2015-08-11,319630,False,76561198018912048,0
1034,1 person found this review funny,2015-10-29,105600,True,76561198074206336,2
1035,1 person found this review funny,2015-04-12,730,True,76561198107979760,2
1036,3 people found this review funny,2014-04-15,209160,False,76561198057068448,2
1037,2 people found this review funny,2015-07-02,730,False,76561198061654208,1
1038,6 people found this review funny,2014-11-13,48700,True,76561198054397104,0
1039,1 person found this review funny,2015-09-08,236390,True,76561198054397104,2
1040,1 person found this review funny,2015-10-23,730,True,76561198159513728,0
1041,4 people found this review funny,2015-01-21,222880,True,76561198073626224,0
1042,8 people found this review funny,2014-07-09,16120,True,76561198036292320,2
1043,2 people found this review funny,2015-12-05,359550,True,76561198264322480,2
1044,1 person found this review funny,2015-02-07,236430,True,76561197979731776,2
1045,1 person found this review funny,2015-02-13,20570,True,76561198030388128,0
1046,1 person found this review funny,2014-11-22,570,True,76561198093686400,1
1047,1 person found this review funny,2015-03-23,440,True,76561198066298176,2
1048,1 person found this review funny,2014-12-12,730,True,76561198080865056,1
1049,1 person found this review funny,2015-01-05,4540,True,76561198027260528,2
1050,1 person found this review funny,2015-11-02,730,True,76561198158629840,1
1051,4 people found this review funny,2015-04-19,346900,True,76561198070585472,1
1052,1 person found this review funny,2014-04-29,280930,True,76561198070585472,1
1053,2 people found this review funny,2015-02-09,342740,True,76561198070585472,2
1054,1 person found this review funny,2015-04-19,339290,True,76561198070585472,1
1055,14 people found this review funny,2014-10-07,22380,True,76561198059533952,1
1056,1 person found this review funny,2015-08-19,211420,True,76561198059533952,1
1057,1 person found this review funny,2015-08-12,252950,True,76561198059533952,0
1058,1 person found this review funny,2015-12-17,391540,True,171516,2
1059,2 people found this review funny,2015-07-03,327220,True,76561197985031488,2
1060,7 people found this review funny,2015-01-19,313740,True,76561198079874624,0
1061,1 person found this review funny,2014-12-20,218620,True,76561198062337552,2
1062,1 person found this review funny,2014-09-19,226960,False,76561198010436864,2
1063,1 person found this review funny,2015-11-23,377160,False,76561198010436864,0
1064,1 person found this review funny,2014-07-18,570,True,76561198033081104,1
1065,6 people found this review funny,2015-09-03,620,False,76561198106068048,0
1066,1 person found this review funny,2015-12-30,302510,True,76561198045402320,2
1067,1 person found this review funny,2015-09-09,369400,False,76561198050757568,1
1068,1 person found this review funny,2014-11-30,440,True,76561198051382512,2
1069,1 person found this review funny,2014-02-16,211420,True,76561197969812416,2
1070,2 people found this review funny,2014-02-05,108710,True,76561197969812416,1
1071,1 person found this review funny,2015-10-08,200510,True,76561198047210848,2
1072,3 people found this review funny,2014-09-23,570,True,76561198037839584,0
1073,2 people found this review funny,2015-01-24,313120,True,76561198080748304,1
1074,1 person found this review funny,2015-12-27,221910,True,76561198077109504,1
1075,1 person found this review funny,2015-09-26,570,True,76561198157987152,0
1076,1 person found this review funny,2015-02-04,319630,False,76561198034664000,2
1077,2 people found this review funny,2015-04-13,730,True,76561198068811200,2
1078,1 person found this review funny,2014-06-28,570,True,76561198054427216,2
1079,1 person found this review funny,2015-02-03,223710,True,76561198072591392,1
1080,1 person found this review funny,2015-06-13,289650,False,76561198059399600,0
1081,1 person found this review funny,2014-01-07,550,True,76561198069297632,1
1082,1 person found this review funny,2015-06-21,292630,True,76561198038296976,0
1083,150 people found this review funny,2014-10-26,40800,True,76561198041340128,1
1084,7 people found this review funny,2015-02-10,331200,False,76561198050540144,1
1085,1 person found this review funny,2014-11-19,302080,True,76561198050540144,0
1086,2 people found this review funny,2015-06-15,227680,False,76561198057784608,2
1087,1 person found this review funny,2014-04-19,440,True,76561198087597296,2
1088,1 person found this review funny,2014-10-16,24240,False,76561198061503104,0
1089,2 people found this review funny,2015-01-16,295110,True,76561198084739536,1
1090,1 person found this review funny,2013-12-28,25500,True,76561198085788880,2
1091,9 people found this review funny,2015-09-15,329950,True,76561198098802464,2
1092,1 person found this review funny,2015-12-15,730,True,76561198072096096,2
1093,1 person found this review funny,2015-12-31,230410,True,76561198018739984,2
1094,1 person found this review funny,2015-01-30,730,True,76561198113994864,2
1095,1 person found this review funny,2015-12-20,344760,True,76561198062988176,2
1096,3 people found this review funny,2014-07-26,228940,True,76561198038734704,1
1097,1 person found this review funny,2015-04-06,304030,False,76561198033429152,0
1098,7 people found this review funny,2014-10-16,254260,True,76561198002127152,2
1099,3 people found this review funny,2015-06-08,250180,True,76561198002127152,2
1100,1 person found this review funny,2015-12-24,8930,True,76561198043474528,2
1101,2 people found this review funny,2014-12-16,210898,True,76561198059653680,1
1102,1 person found this review funny,2015-07-01,730,True,76561198047525152,0
1103,1 person found this review funny,2015-12-31,730,True,76561198037738576,0
1104,1 person found this review funny,2014-03-21,252490,True,2828838282,0
1105,1 person found this review funny,2015-08-31,440,True,76561198090898720,1
1106,4 people found this review funny,2014-11-02,273350,True,76561198071781232,0
1107,1 person found this review funny,2015-06-10,212160,True,76561198040747264,2
1108,6 people found this review funny,2015-03-26,348090,True,76561198075231792,1
1109,1 person found this review funny,2015-07-28,8930,True,76561198180904736,2
1110,1 person found this review funny,2013-12-26,550,True,76561198076701456,2
1111,1 person found this review funny,2015-06-12,219150,True,76561198084470656,1
1112,1 person found this review funny,2014-02-19,4000,False,76561198122817040,1
1113,2 people found this review funny,2015-05-03,313120,False,76561198019160832,1
1114,1 person found this review funny,2014-08-24,49520,True,76561198019160832,2
1115,1 person found this review funny,2015-06-05,332310,True,76561198065896864,2
1116,1 person found this review funny,2014-06-26,263440,False,76561197999719744,0
1117,1 person found this review funny,2014-11-09,219740,True,76561198059817344,2
1118,1 person found this review funny,2015-02-25,287290,True,76561198008825056,0
1119,2 people found this review funny,2015-02-22,15750,True,76561198103976064,2
1120,2 people found this review funny,2015-08-12,375510,True,76561198035590096,2
1121,1 person found this review funny,2014-11-02,220240,True,76561198069122432,2
1122,1 person found this review funny,2015-05-12,306130,True,76561198024671808,2
1123,1 person found this review funny,2015-12-27,570,True,76561198094132112,1
1124,1 person found this review funny,2015-06-27,218620,True,76561197995247968,2
1125,12 people found this review funny,2015-12-29,34900,False,8392158,0
1126,1 person found this review funny,2015-12-08,48700,True,8392158,2
1127,2 people found this review funny,2015-12-24,6060,True,8392158,1
1128,2 people found this review funny,2014-12-17,24240,True,8392158,1
1129,4 people found this review funny,2015-10-20,40800,False,8392158,1
1130,1 person found this review funny,2014-11-28,730,True,76561198038098656,1
1131,1 person found this review funny,2014-10-17,570,True,76561198042017472,1
1132,1 person found this review funny,2015-12-31,8930,True,76561198053674560,1
1133,1 person found this review funny,2015-11-29,218620,True,76561198053674560,0
1134,1 person found this review funny,2014-07-21,730,False,76561198093336160,1
1135,1 person found this review funny,2013-12-26,24010,True,76561198089772544,2
1136,1 person found this review funny,2014-02-16,268260,True,76561198050861056,2
1137,11 people found this review funny,2015-07-07,345440,True,76561197986552176,0
1138,2 people found this review funny,2014-07-19,1250,True,76561198059856160,2
1139,3 people found this review funny,2015-01-18,295110,True,76561198001654720,2
1140,2 people found this review funny,2015-09-01,271590,True,76561198068644976,1
1141,1 person found this review funny,2015-03-27,730,True,76561198068644976,0
1142,1 person found this review funny,2015-02-01,440,True,76561198068644976,2
1143,1 person found this review funny,2015-02-14,730,True,76561198085933408,2
1144,1 person found this review funny,2015-12-31,252490,True,76561198051911072,2
1145,1 person found this review funny,2014-08-15,304930,True,76561198051911072,1
1146,2 people found this review funny,2015-09-08,304050,True,76561198068922272,0
1147,1 person found this review funny,2014-12-19,8930,True,76561198077109696,2
1148,1 person found this review funny,2013-12-19,440,True,76561198046980576,2
1149,1 person found this review funny,2014-01-06,570,True,76561198094656448,2
1150,1 person found this review funny,2015-04-06,207140,True,76561198055579120,2
1151,1 person found this review funny,2015-08-17,8930,True,76561198111531056,1
1152,1 person found this review funny,2015-06-12,32800,True,76561198065432608,1
1153,1 person found this review funny,2015-02-14,236370,True,76561198065432608,2
1154,1 person found this review funny,2015-04-04,730,True,76561198031776320,1
1155,1 person found this review funny,2015-07-12,252950,True,76561198073244208,2
1156,2 people found this review funny,2015-06-18,570,True,76561198101968192,2
1157,1 person found this review funny,2015-06-04,22370,True,76561198035811520,2
1158,1 person found this review funny,2015-07-31,383080,True,76561198150792800,2
1159,4 people found this review funny,2014-12-12,17460,True,76561198051969072,2
1160,1 person found this review funny,2014-05-21,282740,True,76561197963436928,2
1161,1 person found this review funny,2014-11-09,218620,True,76561198084656192,1
1162,1 person found this review funny,2015-10-14,346110,True,76561198019159104,0
1163,1 person found this review funny,2015-12-12,346900,True,76561198078649424,2
1164,1 person found this review funny,2015-05-13,236850,True,76561198044800576,0
1165,1 person found this review funny,2015-05-21,730,True,76561198047756480,2
1166,1 person found this review funny,2014-12-09,550,True,76561198084634624,2
1167,1 person found this review funny,2015-05-19,730,True,76561198043401888,0
1168,1 person found this review funny,2014-04-23,620,True,76561198090530224,1
1169,1 person found this review funny,2015-01-07,233250,True,76561198015803024,0
1170,1 person found this review funny,2015-05-28,301520,True,76561198015803024,2
1171,1 person found this review funny,2013-12-21,105600,True,76561198062249504,1
1172,1 person found this review funny,2015-03-22,730,True,76561198040278448,1
1173,1 person found this review funny,2015-07-02,341940,True,76561198091906576,1
1174,1 person found this review funny,2014-06-14,242760,True,76561198062880832,1
1175,1 person found this review funny,2015-07-25,356670,False,76561198071780640,2
1176,1 person found this review funny,2015-08-08,211820,True,76561198069398064,0
1177,3 people found this review funny,2015-07-13,307050,True,76561198132960304,2
1178,1 person found this review funny,2015-04-27,322490,True,76561198132960304,2
1179,1 person found this review funny,2015-04-13,730,True,76561198097548256,1
1180,4 people found this review funny,2015-09-03,287700,True,76561198067269712,0
1181,3 people found this review funny,2015-07-24,4000,False,76561198059755680,0
1182,1 person found this review funny,2015-11-21,286160,True,76561198059755680,0
1183,1 person found this review funny,2014-02-04,10680,False,76561197991872032,2
1184,1 person found this review funny,2015-11-05,329440,True,76561198096922816,2
1185,3 people found this review funny,2015-06-22,266110,True,76561198096922816,2
1186,1 person found this review funny,2015-09-24,730,True,76561198096922816,0
1187,1 person found this review funny,2014-11-20,219640,True,76561197972209952,2
1188,1 person found this review funny,2015-07-23,221100,False,76561198035136976,1
1189,1 person found this review funny,2014-04-11,225160,True,76561198055685904,2
1190,1 person found this review funny,2014-02-19,6910,True,76561198055685904,2
1191,1 person found this review funny,2015-04-13,570,True,76561198036902336,2
1192,44 people found this review funny,2015-07-03,339800,True,76561198042944624,2
1193,1 person found this review funny,2014-10-24,230410,True,76561198080460416,1
1194,1 person found this review funny,2015-09-23,730,True,76561198054837120,2
1195,2 people found this review funny,2014-03-08,238320,True,76561198048022048,0
1196,6 people found this review funny,2015-11-25,344740,True,76561198049937616,0
1197,1 person found this review funny,2014-12-20,272890,True,76561198049937616,0
1198,1 person found this review funny,2015-04-21,271590,True,76561198097320848,2
1199,4 people found this review funny,2015-05-08,350080,True,76561197964317632,2
1200,1 person found this review funny,2015-11-11,311210,True,76561198065109856,1
1201,1 person found this review funny,2014-09-19,317470,True,76561198071626368,1
1202,1 person found this review funny,2015-12-16,423880,True,76561198066662464,2
1203,1 person found this review funny,2015-10-19,363440,False,76561198043712576,0
1204,1 person found this review funny,2015-09-08,266150,True,76561198058752224,1
1205,1 person found this review funny,2014-01-15,570,True,76561198070840752,1
1206,264 people found this review funny,2015-12-29,421700,True,76561198059070448,2
1207,1 person found this review funny,2015-11-22,333600,True,76561198059070448,1
1208,1 person found this review funny,2015-01-09,238460,True,76561198044605552,1
1209,1 person found this review funny,2014-11-29,219640,True,76561198044605552,0
1210,1 person found this review funny,2014-03-08,239220,True,76561198044605552,2
1211,1 person found this review funny,2014-10-15,1250,True,76561198044605552,2
1212,1 person found this review funny,2013-12-03,730,True,76561198094136816,0
1213,1 person found this review funny,2015-04-17,271590,True,76561198064910848,2
1214,1 person found this review funny,2015-01-10,221100,True,76561198087809392,2
1215,1 person found this review funny,2015-09-19,730,False,76561198087809392,0
1216,1 person found this review funny,2014-07-09,218620,True,91263,2
1217,1 person found this review funny,2015-12-22,311210,True,76561198059298976,2
1218,1 person found this review funny,2015-01-13,730,True,76561198044675504,1
1219,1 person found this review funny,2015-10-13,72850,True,76561198049382752,2
1220,1 person found this review funny,2015-05-29,208090,False,76561198059301328,0
1221,3 people found this review funny,2015-01-10,220,False,76561198059301328,2
1222,1 person found this review funny,2014-11-03,550,True,76561197965224224,2
1223,1 person found this review funny,2015-06-15,203770,False,76561198066639504,0
1224,1 person found this review funny,2015-01-20,730,True,76561198066529456,2
1225,1 person found this review funny,2015-09-01,333930,True,76561198070942464,2
1226,3 people found this review funny,2015-07-23,388090,True,76561198084307952,0
1227,1 person found this review funny,2015-04-24,230410,True,76561198071991168,2
1228,1 person found this review funny,2014-11-26,730,True,76561198044026720,0
1229,1 person found this review funny,2015-01-29,346010,True,76561198064936176,1
1230,6 people found this review funny,2015-12-26,225540,False,76561198027533072,1
1231,1 person found this review funny,2015-05-04,4700,True,76561198087566672,2
1232,1 person found this review funny,2015-06-07,47400,True,76561198087566672,2
1233,1 person found this review funny,2015-03-17,46350,False,76561198087566672,0
1234,23 people found this review funny,2015-06-09,343462,True,76561198087566672,2
1235,1 person found this review funny,2015-06-16,245170,True,76561198053869984,0
1236,1 person found this review funny,2013-12-27,1250,True,76561198086118976,1
1237,1 person found this review funny,2015-06-29,223710,True,76561198056913744,2
1238,4 people found this review funny,2015-10-15,376870,True,76561198077888592,0
1239,1 person found this review funny,2014-04-24,570,True,76561198048813792,2
1240,1 person found this review funny,2014-03-27,730,True,8254669696969696256,2
1241,1 person found this review funny,2015-10-24,330840,True,76561198064199232,0
1242,1 person found this review funny,2015-12-29,440,True,76561198041992672,2
1243,1 person found this review funny,2014-03-15,271290,False,76561198070479264,1
1244,1 person found this review funny,2015-11-20,253430,False,76561198059983232,1
1245,1 person found this review funny,2015-08-12,304930,True,76561198135993856,1
1246,7 people found this review funny,2015-04-04,270150,False,76561198135993856,2
1247,1 person found this review funny,2015-12-22,730,True,76561198071542880,2
1248,5 people found this review funny,2015-12-07,328220,False,76561198038335264,0
1249,1 person found this review funny,2014-06-05,440,True,76561198090180832,2
1250,486 people found this review funny,2014-12-21,242920,True,76561198065080944,2
1251,31 people found this review funny,2014-12-19,322330,True,76561198065080944,2
1252,2 people found this review funny,2015-03-21,275100,True,76561198065080944,1
1253,1 person found this review funny,2014-12-26,212160,False,76561198067229344,0
1254,1 person found this review funny,2014-12-23,4000,True,76561198065420144,1
1255,1 person found this review funny,2015-01-11,218230,True,76561198081074400,1
1256,1 person found this review funny,2015-04-18,243470,True,76561198103674272,2
1257,1 person found this review funny,2014-09-06,204300,True,76561198103674272,2
1258,5 people found this review funny,2015-03-21,209830,True,76561198017212064,2
1259,3 people found this review funny,2015-01-02,245130,True,76561198069324960,2
1260,1 person found this review funny,2015-11-13,332500,False,76561198091203456,1
1261,4 people found this review funny,2014-12-23,34900,True,76561198048922016,1
1262,1 person found this review funny,2015-03-13,107410,True,76561198048227296,2
1263,1 person found this review funny,2015-10-13,72850,True,76561198079931408,1
1264,1 person found this review funny,2015-06-27,218060,True,76561198059715440,1
1265,43 people found this review funny,2015-09-04,359050,True,76561198051832448,0
1266,1 person found this review funny,2015-08-27,252950,True,76561198051832448,2
1267,1 person found this review funny,2014-05-24,274190,True,76561198087419328,2
1268,3 people found this review funny,2015-02-19,351570,False,76561198069644816,2
1269,1 person found this review funny,2014-01-24,252490,True,76561198063337296,0
1270,1 person found this review funny,2014-09-08,730,True,76561198061575264,2
1271,1 person found this review funny,2015-05-09,218620,True,76561198061575264,1
1272,1 person found this review funny,2014-10-30,209100,True,76561198054026704,2
1273,2 people found this review funny,2014-01-24,4000,True,76561198068968480,0
1274,1 person found this review funny,2014-07-17,440,True,76561198093124032,2
1275,1 person found this review funny,2015-03-16,208090,False,76561198093124032,1
1276,1 person found this review funny,2015-02-23,313340,True,76561198122531360,2
1277,1 person found this review funny,2015-06-12,730,False,76561198044713680,0
1278,1 person found this review funny,2015-04-10,221100,False,76561198016067424,0
1279,326 people found this review funny,2015-02-16,105450,True,76561198044752416,1
1280,2 people found this review funny,2015-01-11,223470,True,76561198044752416,2
1281,12 people found this review funny,2015-01-09,236370,True,76561198044752416,2
1282,2 people found this review funny,2014-03-28,34900,True,76561198016684304,1
1283,1 person found this review funny,2015-12-01,242980,False,3197,0
1284,1 person found this review funny,2014-03-22,242050,True,76561198068142976,2
1285,1 person found this review funny,2014-05-31,11280,True,76561198068142976,2
1286,1 person found this review funny,2015-07-31,238320,True,903512455,2
1287,1 person found this review funny,2015-04-10,570,True,76561198024357952,2
1288,1 person found this review funny,2014-06-30,4000,True,76561198080209152,2
1289,6 people found this review funny,2015-10-10,7670,True,76561198080209152,0
1290,2 people found this review funny,2015-10-10,72850,True,76561198080209152,0
1291,1 person found this review funny,2015-12-22,391540,True,76561198080209152,2
1292,2 people found this review funny,2015-12-04,415420,True,76561198026239424,2
1293,1 person found this review funny,2015-09-08,369580,True,76561198026239424,1
1294,1 person found this review funny,2015-09-08,233450,True,76561198026239424,2
1295,1 person found this review funny,2013-12-20,4000,True,76561198087654576,2
1296,1 person found this review funny,2015-06-06,249050,True,76561198075132064,2
1297,1 person found this review funny,2014-09-02,233720,True,76561198075132064,2
1298,1 person found this review funny,2014-10-06,730,True,76561198102409696,2
1299,1 person found this review funny,2013-11-12,40800,True,76561198070857824,2
1300,1 person found this review funny,2013-10-11,440,True,76561198070857824,2
1301,4 people found this review funny,2015-11-08,440,True,76561198051139392,2
1302,3 people found this review funny,2014-09-26,72850,True,76561198051139392,2
1303,2 people found this review funny,2015-10-28,380600,True,76561198051139392,2
1304,2 people found this review funny,2015-01-29,236390,True,76561198084029312,2
1305,1 person found this review funny,2014-08-20,221100,True,76561198137075104,0
1306,2 people found this review funny,2015-01-22,303390,False,76561198065446128,2
1307,1 person found this review funny,2015-10-20,376870,True,76561198064526560,2
1308,5 people found this review funny,2014-01-22,221100,True,76561198064985008,2
1309,1 person found this review funny,2015-10-18,218620,False,76561198099718080,0
