,user_id,item_id,item_name,playtime_forever
26234,76561198052030864,7670,BioShock,898.0
26235,76561198052031264,4000,Garry's Mod,3181.0
26236,76561198052031824,205790,Dota 2 Test,0.0
26237,76561198052032848,4000,Garry's Mod,952.0
26238,76561198052035296,42680,Call of Duty: Modern Warfare 3,0.0
26239,118999881999119,4000,Garry's Mod,14986.0
26240,76561198052039360,205790,Dota 2 Test,0.0
26241,76561198052039856,550,Left 4 Dead 2,4277.0
26242,76561198052058528,4000,Garry's Mod,901.0
26243,76561198052063392,431240,Golf With Your Friends,129.0
26244,76561198052095760,240,Counter-Strike: Source,187.0
26245,76561198052097664,240,Counter-Strike: Source,206.0
26246,76561198052103184,42680,Call of Duty: Modern Warfare 3,3992.0
26247,76561198052105632,1200,Red Orchestra: Ostfront 41-45,0.0
26248,76561198052106832,4000,Garry's Mod,49.0
26249,76561198052107264,240,Counter-Strike: Source,3329.0
26250,76561198052108704,42680,Call of Duty: Modern Warfare 3,252.0
26251,76561198052113536,4000,Garry's Mod,1301.0
26252,76561198052165536,4000,Garry's Mod,2976.0
26253,76561198052170208,240,Counter-Strike: Source,69.0
26254,76561198052176512,240,Counter-Strike: Source,778.0
26255,76561198052176576,4000,Garry's Mod,563.0
26256,76561198052176640,550,Left 4 Dead 2,234.0
26257,76561198052176864,24740,Burnout Paradise: The Ultimate Box,2109.0
26258,76561198052182752,2360,HeXen: Beyond Heretic,479.0
26259,76561198052184224,550,Left 4 Dead 2,1165.0
26260,76561198052185472,4000,Garry's Mod,4063.0
26261,76561198052186992,4000,Garry's Mod,602.0
26262,76561198052187824,240,Counter-Strike: Source,23.0
26263,76561198052188592,4000,Garry's Mod,3858.0
26264,76561198052191008,4000,Garry's Mod,3507.0
26265,76561198052192064,72850,The Elder Scrolls V: Skyrim,29086.0
26266,76561198052192928,4000,Garry's Mod,249.0
26267,76561198052193760,22600,Worms Reloaded,72.0
26268,12524,4000,Garry's Mod,12574.0
26269,76561198052199936,3910,Sid Meier's Civilization III: Complete,4008.0
26270,76561198052200672,42680,Call of Duty: Modern Warfare 3,1923.0
26271,76561198052202048,4000,Garry's Mod,129.0
26272,76561198052221376,208090,Loadout,78.0
26273,76561198052239424,730,Counter-Strike: Global Offensive,1419.0
26274,76561198052248048,3830,Psychonauts,0.0
26275,76561198052253968,72850,The Elder Scrolls V: Skyrim,1918.0
26276,76561198052255104,220,Half-Life 2,88.0
26277,76561198052255680,1250,Killing Floor,1939.0
26278,76561198052257600,4000,Garry's Mod,586.0
26279,76561198052259280,320,Half-Life 2: Deathmatch,0.0
26280,76561198052260384,240,Counter-Strike: Source,1083.0
26281,76561198052262176,7670,BioShock,103.0
26282,76561198052265680,8190,Just Cause 2,28.0
26283,76561198052268480,1250,Killing Floor,1997.0
26284,76561198052268784,4000,Garry's Mod,53.0
26285,76561198052270096,72850,The Elder Scrolls V: Skyrim,517.0
26286,76561198052271136,15710,Oddworld: Abe's Exoddus,0.0
26287,76561198052271264,205790,Dota 2 Test,0.0
26288,76561198052271296,4000,Garry's Mod,2064.0
26289,76561198052272512,240,Counter-Strike: Source,0.0
26290,76561198052273776,4000,Garry's Mod,682.0
26291,76561198052277760,4000,Garry's Mod,0.0
26292,76561198052278416,50,Half-Life: Opposing Force,44.0
26293,76561198052286000,400,Portal,252.0
26294,76561198052312784,550,Left 4 Dead 2,5009.0
26295,76561198052366816,8500,EVE Online,35165.0
26296,76561198052373824,550,Left 4 Dead 2,4734.0
26297,76561198052383056,4000,Garry's Mod,6837.0
26298,76561198052388896,224260,No More Room in Hell,22.0
26299,76561198052389664,1200,Red Orchestra: Ostfront 41-45,1782.0
26300,76561198052390320,220,Half-Life 2,867.0
26301,76561198052392912,28050,Deus Ex: Human Revolution,1782.0
26302,76561198052393056,4000,Garry's Mod,12892.0
26303,76561198052393120,70,Half-Life,161.0
26304,76561198052395456,32370,STAR WARS™: Knights of the Old Republic™,9.0
26305,76561198052397056,4000,Garry's Mod,12814.0
26306,76561198052397472,240,Counter-Strike: Source,5109.0
26307,76561198052399024,70,Half-Life,640.0
26308,76561198052400064,550,Left 4 Dead 2,6218.0
26309,76561198052406624,4000,Garry's Mod,3211.0
26310,76561198052408608,4000,Garry's Mod,256.0
26311,76561198052412176,1250,Killing Floor,1452.0
26312,76561198052412320,4000,Garry's Mod,270.0
26313,76561198052413088,42680,Call of Duty: Modern Warfare 3,118807.0
26314,76561198052434112,4000,Garry's Mod,1633.0
26315,76561198052435552,220,Half-Life 2,65.0
26316,76561198052444752,500,Left 4 Dead,2892.0
26317,76561198052457824,205790,Dota 2 Test,0.0
26318,76561198052490928,620,Portal 2,3764.0
26319,76561198052491136,72850,The Elder Scrolls V: Skyrim,5605.0
26320,76561198052495728,213850,Magic 2014 ,12231.0
26321,76561198052495872,4000,Garry's Mod,135.0
26322,76561198052503456,4520,Full Spectrum Warrior,461.0
26323,76561198052510672,400,Portal,699.0
26324,76561198052511392,4000,Garry's Mod,1340.0
26325,76561198052511648,4000,Garry's Mod,65364.0
26326,76561198052518848,42680,Call of Duty: Modern Warfare 3,245.0
26327,76561198052519776,205790,Dota 2 Test,0.0
26328,76561198052520992,113400,APB Reloaded,144.0
26329,76561198052526048,240,Counter-Strike: Source,17.0
26330,76561198052527936,220,Half-Life 2,352.0
26331,76561198052543984,205790,Dota 2 Test,0.0
26332,76561198052561056,6060,STAR WARS™ Battlefront™ II,1381.0
26333,76561198052562544,550,Left 4 Dead 2,534.0
26334,76561198052582448,9450,"Warhammer 40,000: Dawn of War – Soulstorm",84.0
26335,76561198052587328,280,Half-Life: Source,0.0
26336,76561198052588640,205790,Dota 2 Test,0.0
26337,76561198052591184,220,Half-Life 2,63.0
26338,76561198052597184,72850,The Elder Scrolls V: Skyrim,15135.0
26339,76561198052601616,304930,Unturned,131.0
26340,76561198052602512,4000,Garry's Mod,5364.0
26341,76561198052609376,4000,Garry's Mod,2650.0
26342,76561198052644016,105600,Terraria,27765.0
26343,76561198052663232,220,Half-Life 2,72.0
26344,76561198052664128,20,Team Fortress Classic,21.0
26345,76561198052665504,40800,Super Meat Boy,46.0
26346,76561198052666912,10,Counter-Strike,1155.0
26347,76561198052673392,4000,Garry's Mod,2524.0
26348,76561198052674784,4000,Garry's Mod,2430.0
26349,76561198052676224,4000,Garry's Mod,411.0
26350,76561198052676560,70,Half-Life,32.0
26351,76561198052679232,4000,Garry's Mod,3184.0
26352,76561198052692096,98200,Frozen Synapse,44.0
26353,76561198052705584,220,Half-Life 2,190.0
26354,76561198052715824,730,Counter-Strike: Global Offensive,15756.0
26355,76561198052719936,240,Counter-Strike: Source,895.0
26356,76561198052721616,4000,Garry's Mod,918.0
26357,76561198052723600,2800,X2: The Threat,5828.0
26358,76561198052724592,4000,Garry's Mod,10255.0
26359,76561198052732464,730,Counter-Strike: Global Offensive,7239.0
26360,76561198052734736,500,Left 4 Dead,3942.0
26361,76561198052735168,43110,Metro 2033,1763.0
26362,76561198052735312,70,Half-Life,862.0
26363,76561198052736224,240,Counter-Strike: Source,4467.0
26364,76561198052736496,240,Counter-Strike: Source,2151.0
26365,76561198052737632,10180,Call of Duty: Modern Warfare 2,0.0
26366,76561198052738016,230410,Warframe,886.0
26367,76561198052738560,550,Left 4 Dead 2,852.0
26368,76561198052765952,205790,Dota 2 Test,0.0
26369,76561198052776480,4000,Garry's Mod,1730.0
26370,76561198052776896,1250,Killing Floor,1585.0
26371,76561198052778256,20900,The Witcher: Enhanced Edition,116.0
26372,76561198052781296,10,Counter-Strike,66.0
26373,76561198052782064,240,Counter-Strike: Source,402.0
26374,76561198052782832,4000,Garry's Mod,1473.0
26375,76561198052789728,4000,Garry's Mod,1561.0
26376,76561198052804928,240,Counter-Strike: Source,213.0
26377,76561198052806064,4000,Garry's Mod,2992.0
26378,76561198052811248,4000,Garry's Mod,4923.0
26379,76561198052823184,4000,Garry's Mod,3248.0
26380,76561198052824976,42910,Magicka,232.0
26381,76561198052834464,72850,The Elder Scrolls V: Skyrim,5965.0
26382,76561198052834464,72850,The Elder Scrolls V: Skyrim,2574.0
26383,76561198052834576,4000,Garry's Mod,3610.0
26384,76561198052843760,17470,Dead Space,20.0
26385,76561198052848752,240,Counter-Strike: Source,589.0
26386,76561198052848800,205790,Dota 2 Test,0.0
26387,76561198052850336,550,Left 4 Dead 2,5616.0
26388,76561198052853168,12900,Audiosurf,52.0
26389,76561198052853696,42700,Call of Duty: Black Ops,3976.0
26390,76561198052854192,240,Counter-Strike: Source,1.0
26391,76561198052855120,4000,Garry's Mod,3.0
26392,76561198052857344,4000,Garry's Mod,2880.0
26393,76561198052862112,10500,Empire: Total War,1560.0
26394,76561198052871344,4000,Garry's Mod,95.0
26395,76561198052875616,6060,STAR WARS™ Battlefront™ II,114.0
26396,76561198052887840,4000,Garry's Mod,2670.0
26397,76561198052894432,4540,Titan Quest,429.0
26398,76561198052899408,4000,Garry's Mod,13429.0
26399,76561198052900176,16450,F.E.A.R. 2: Project Origin,0.0
26400,76561198052903872,4000,Garry's Mod,413.0
26401,76561198052904592,220,Half-Life 2,164.0
26402,76561198052906032,4000,Garry's Mod,737.0
26403,76561198052910352,10,Counter-Strike,1.0
26404,76561198052910752,10,Counter-Strike,53.0
26405,76561198052911040,4000,Garry's Mod,95.0
26406,76561198052912176,4000,Garry's Mod,7831.0
26407,76561198052912960,400,Portal,376.0
26408,76561198052915872,31280,Poker Night at the Inventory,275.0
26409,76561198052920640,220,Half-Life 2,739.0
26410,76561198052920704,550,Left 4 Dead 2,0.0
26411,76561198052924960,8930,Sid Meier's Civilization V,192.0
26412,76561198052926048,105600,Terraria,93037.0
26413,76561198052931056,4000,Garry's Mod,1015.0
26414,76561198052935616,4000,Garry's Mod,910.0
26415,76561198052951504,4000,Garry's Mod,1195.0
26416,76561198052970704,4700,Medieval II: Total War,4444.0
26417,76561198052982816,42910,Magicka,2075.0
26418,76561198052985200,12140,Max Payne,0.0
26419,76561198052988832,4540,Titan Quest,1101.0
26420,76561198052997424,9050,DOOM 3,2560.0
26421,76561198052998608,4000,Garry's Mod,44.0
26422,76561198052998864,70,Half-Life,600.0
26423,76561198053000560,220,Half-Life 2,209.0
26424,76561198053001136,230410,Warframe,5975.0
26425,76561198053003888,16450,F.E.A.R. 2: Project Origin,93.0
26426,76561198053006704,70,Half-Life,47.0
26427,76561198053007936,220,Half-Life 2,3579.0
26428,76561198053008880,620,Portal 2,233.0
26429,76561198053012656,240,Counter-Strike: Source,219.0
26430,76561198053045872,205550,Foreign Legion: Multi Massacre,44.0
26431,76561198053048096,4000,Garry's Mod,1288.0
26432,76561198053052928,42910,Magicka,9.0
26433,76561198053060944,55100,Homefront,55.0
26434,76561198053062848,105600,Terraria,2015.0
26435,76561198053063104,4000,Garry's Mod,4487.0
26436,76561198053070736,400,Portal,400.0
26437,76561198053079968,42910,Magicka,128.0
26438,76561198053080448,12140,Max Payne,0.0
26439,76561198053086528,72850,The Elder Scrolls V: Skyrim,15220.0
26440,76561198053087392,42680,Call of Duty: Modern Warfare 3,280.0
26441,76561198053090816,4000,Garry's Mod,2038.0
26442,76561198053117232,4000,Garry's Mod,11365.0
26443,76561198053122736,33910,Arma 2,41.0
26444,76561198053123936,4560,Company of Heroes,113.0
26445,76561198053130016,240,Counter-Strike: Source,474.0
26446,76561198053140224,50,Half-Life: Opposing Force,715.0
26447,76561198053151248,300,Day of Defeat: Source,248.0
26448,76561198053162896,400,Portal,163.0
26449,76561198053174640,4000,Garry's Mod,27091.0
26450,76561198053190304,240,Counter-Strike: Source,12.0
26451,76561198053191920,221080,District 187,158.0
26452,76561198053195712,220,Half-Life 2,627.0
26453,76561198053195856,240,Counter-Strike: Source,5452.0
26454,76561198053209600,7110,Jade Empire: Special Edition,1014.0
26455,76561198053220832,4000,Garry's Mod,7292.0
26456,76561198053224544,4000,Garry's Mod,316.0
26457,76561198053226624,24780,SimCity 4 Deluxe,613.0
26458,76561198053233680,205790,Dota 2 Test,0.0
26459,76561198053235072,4000,Garry's Mod,2315.0
26460,76561198053235664,240,Counter-Strike: Source,928.0
26461,76561198053237200,4000,Garry's Mod,1976.0
26462,76561198053237664,50,Half-Life: Opposing Force,489.0
26463,76561198053243472,34030,Napoleon: Total War,1739.0
26464,76561198053245472,4000,Garry's Mod,1493.0
26465,76561198053248832,4000,Garry's Mod,33860.0
26466,76561198053256944,4000,Garry's Mod,540.0
26467,76561198053278864,240,Counter-Strike: Source,821.0
26468,76561198053292512,212180,Combat Arms,113.0
26469,76561198053295600,205790,Dota 2 Test,0.0
26470,76561198053299136,240,Counter-Strike: Source,581.0
26471,76561198053303312,4000,Garry's Mod,1911.0
26472,76561198053306496,4000,Garry's Mod,0.0
26473,76561198053306768,105600,Terraria,3620.0
26474,76561198053309120,400,Portal,0.0
26475,76561198053314624,220,Half-Life 2,812.0
26476,76561198053318112,500,Left 4 Dead,0.0
26477,76561198053343968,8400,Geometry Wars: Retro Evolved,1.0
26478,76561198053353056,220,Half-Life 2,6258.0
26479,76561198053355328,240,Counter-Strike: Source,884.0
26480,76561198053356496,220,Half-Life 2,433.0
26481,76561198053356960,300,Day of Defeat: Source,73.0
26482,76561198053365152,4000,Garry's Mod,3783.0
26483,76561198053367312,620,Portal 2,330.0
26484,76561198053368864,91600,Sanctum,234.0
26485,76561198053373904,2630,Call of Duty 2,226.0
26486,74987000,4000,Garry's Mod,8999.0
26487,76561198053380992,4000,Garry's Mod,47786.0
26488,76561198053381472,3910,Sid Meier's Civilization III: Complete,14.0
26489,76561198053385232,10180,Call of Duty: Modern Warfare 2,1148.0
26490,76561198053387392,4000,Garry's Mod,368.0
26491,76561198053394624,12100,Grand Theft Auto III,0.0
26492,76561198053396448,220,Half-Life 2,197.0
26493,76561198053408416,1610,Space Empires IV Deluxe,47.0
26494,76561198053411488,4000,Garry's Mod,4964.0
26495,76561198053431792,240,Counter-Strike: Source,3.0
26496,76561198053432416,4000,Garry's Mod,7384.0
26497,76561198053435648,4000,Garry's Mod,1500.0
26498,76561198053436656,240,Counter-Strike: Source,352.0
26499,76561198053438832,95300,Capsized,0.0
26500,76561198053440864,4000,Garry's Mod,494.0
26501,76561198053443952,17390,Spore,825.0
26502,76561198053444864,4000,Garry's Mod,1081.0
26503,76561198053452800,320,Half-Life 2: Deathmatch,0.0
26504,76561198053458384,240,Counter-Strike: Source,693.0
26505,76561198053458464,20900,The Witcher: Enhanced Edition,667.0
26506,76561198053459216,205790,Dota 2 Test,0.0
26507,76561198053460704,20920,The Witcher 2: Assassins of Kings Enhanced Edition,35.0
26508,76561198053466272,550,Left 4 Dead 2,49.0
26509,76561198053466528,220,Half-Life 2,260.0
26510,76561198053471072,230410,Warframe,29545.0
26511,76561198053473120,72850,The Elder Scrolls V: Skyrim,10449.0
26512,76561198053489424,4000,Garry's Mod,3234.0
26513,76561198053498576,33230,Assassin's Creed II,1662.0
26514,76561198053505056,550,Left 4 Dead 2,6112.0
26515,76561198053509760,240,Counter-Strike: Source,272.0
26516,76561198053510656,33910,Arma 2,5.0
26517,76561198053516576,300,Day of Defeat: Source,17.0
26518,76561198053522720,205790,Dota 2 Test,0.0
26519,76561198053530432,17710,Nuclear Dawn,1113.0
26520,76561198053536816,70,Half-Life,161.0
26521,76561198053559696,12120,Grand Theft Auto: San Andreas,5369.0
26522,76561198053563040,240,Counter-Strike: Source,226.0
26523,76561198053566704,3920,Sid Meier's Pirates!,144.0
26524,76561198053577632,1250,Killing Floor,0.0
26525,76561198053582400,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,1409.0
26526,76561198053593216,10,Counter-Strike,10863.0
26527,76561198053594416,42680,Call of Duty: Modern Warfare 3,5680.0
26528,76561198053601600,230410,Warframe,613.0
26529,76561198053606896,6000,STAR WARS™ Republic Commando,7.0
26530,76561198053607680,205790,Dota 2 Test,0.0
26531,76561198053624560,12210,Grand Theft Auto IV,0.0
26532,76561198053632464,4000,Garry's Mod,806.0
26533,76561198053634784,7940,Call of Duty 4: Modern Warfare,1205.0
26534,76561198053648688,20,Team Fortress Classic,53.0
26535,76561198053649152,4000,Garry's Mod,13390.0
26536,76561198053649712,205790,Dota 2 Test,0.0
26537,76561198053661168,4000,Garry's Mod,1678.0
26538,76561198053665600,620,Portal 2,277.0
26539,76561198053667872,4000,Garry's Mod,836.0
26540,76561198053668032,4000,Garry's Mod,317.0
26541,76561198053671712,7670,BioShock,1102.0
26542,76561198053676400,220,Half-Life 2,137.0
26543,76561198053679376,4000,Garry's Mod,5934.0
26544,76561198053683296,6020,STAR WARS™ Jedi Knight: Jedi Academy™,1562.0
26545,76561198053684848,205790,Dota 2 Test,0.0
26546,76561198053702048,500,Left 4 Dead,458.0
26547,76561198053702768,205790,Dota 2 Test,0.0
26548,76561198053709296,240,Counter-Strike: Source,13.0
26549,76561198053712544,4000,Garry's Mod,2171.0
26550,76561198053723648,240,Counter-Strike: Source,12490.0
26551,76561198053724544,33930,Arma 2: Operation Arrowhead,4.0
26552,76561198053729568,240,Counter-Strike: Source,466.0
26553,76561198053731296,240,Counter-Strike: Source,4078.0
26554,76561198053731808,291210,UberStrike,20.0
26555,76561198053732768,31410,Zombie Driver,91.0
26556,76561198053735824,42700,Call of Duty: Black Ops,1279.0
26557,76561198053736576,42680,Call of Duty: Modern Warfare 3,2016.0
26558,76561198053741104,220,Half-Life 2,2065.0
26559,76561198053755312,8190,Just Cause 2,2842.0
26560,76561198053771664,4000,Garry's Mod,24279.0
26561,76561198053774224,4000,Garry's Mod,745.0
26562,76561198053776688,240,Counter-Strike: Source,1.0
26563,76561198053777024,620,Portal 2,373.0
26564,76561198053779168,4000,Garry's Mod,2347.0
26565,76561198053784656,4000,Garry's Mod,609.0
26566,76561198053787264,33910,Arma 2,0.0
26567,76561198053792384,240,Counter-Strike: Source,630.0
26568,76561198053794624,4000,Garry's Mod,0.0
26569,76561198053799424,65800,Dungeon Defenders,24.0
26570,76561198053804000,70,Half-Life,477.0
26571,76561198053804880,240,Counter-Strike: Source,45.0
26572,76561198053806176,240,Counter-Strike: Source,3.0
26573,76561198053829744,205790,Dota 2 Test,0.0
26574,76561198053835008,20900,The Witcher: Enhanced Edition,207.0
26575,76561198053836144,205790,Dota 2 Test,0.0
26576,76561198053848880,4700,Medieval II: Total War,3731.0
26577,76561198053849472,1250,Killing Floor,1620.0
26578,76561198053854112,240,Counter-Strike: Source,0.0
26579,76561198053856224,4000,Garry's Mod,166.0
26580,76561198053857888,500,Left 4 Dead,633.0
26581,76561198053861056,240,Counter-Strike: Source,8789.0
26582,76561198053863056,220,Half-Life 2,193.0
26583,76561198053869168,730,Counter-Strike: Global Offensive,3997.0
26584,76561198053869280,22350,BRINK,195.0
26585,76561198053870896,96800,Nexuiz,149.0
26586,76561198053871744,113200,The Binding of Isaac,167.0
26587,76561198053872256,220,Half-Life 2,0.0
26588,76561198053876304,10,Counter-Strike,786.0
26589,76561198053883056,252490,Rust,98.0
26590,76561198053884784,320,Half-Life 2: Deathmatch,97.0
26591,76561198053904576,4000,Garry's Mod,682.0
26592,76561198053922400,240,Counter-Strike: Source,61.0
26593,76561198053930800,3920,Sid Meier's Pirates!,0.0
26594,76561198053963808,1200,Red Orchestra: Ostfront 41-45,0.0
26595,76561198053980816,4000,Garry's Mod,6.0
26596,76561198053981024,205790,Dota 2 Test,0.0
26597,76561198053982560,24980,Mass Effect 2,160.0
26598,76561198053987216,2620,Call of Duty,9.0
26599,76561198053988160,3920,Sid Meier's Pirates!,0.0
26600,76561198053988208,105600,Terraria,327.0
26601,76561198053992000,220,Half-Life 2,174.0
26602,76561198053992448,10,Counter-Strike,389.0
26603,76561198053993296,240,Counter-Strike: Source,1.0
26604,76561198053993760,12750,GRID,866.0
26605,76561198053994528,4000,Garry's Mod,4549.0
26606,76561198054009232,218230,PlanetSide 2,0.0
26607,76561198054016656,208090,Loadout,539.0
26608,76561198054017856,240,Counter-Strike: Source,2769.0
26609,76561198054019424,4000,Garry's Mod,13990.0
26610,76561198054021104,4000,Garry's Mod,141.0
26611,76561198054024576,42910,Magicka,167.0
26612,76561198054027088,220,Half-Life 2,155.0
26613,76561198054027344,4000,Garry's Mod,2117.0
26614,76561198054027504,4000,Garry's Mod,651.0
26615,76561198054034048,104700,Super Monday Night Combat,6902.0
26616,76561198054034416,240,Counter-Strike: Source,1691.0
26617,76561198054037856,8190,Just Cause 2,26.0
26618,76561198054041984,240,Counter-Strike: Source,146.0
26619,76561198054042032,42680,Call of Duty: Modern Warfare 3,1220.0
26620,76561198054049200,236390,War Thunder,1532.0
26621,76561198054060256,4000,Garry's Mod,4.0
26622,76561198054067872,400,Portal,204.0
26623,76561198054077232,4000,Garry's Mod,330.0
26624,76561198054079200,220,Half-Life 2,207.0
26625,76561198054083856,10180,Call of Duty: Modern Warfare 2,2082.0
26626,76561198054085200,300,Day of Defeat: Source,1641.0
26627,76561198054088080,208090,Loadout,20.0
26628,76561198054091616,1250,Killing Floor,367.0
26629,76561198054091968,240,Counter-Strike: Source,1.0
26630,76561198054098768,2400,The Ship,2.0
26631,4202346,220,Half-Life 2,456.0
26632,76561198054105040,240,Counter-Strike: Source,568.0
26633,76561198054110400,240,Counter-Strike: Source,16.0
26634,76561198054129600,99900,Spiral Knights,192.0
26635,76561198054129808,4000,Garry's Mod,784.0
26636,76561198054137616,240,Counter-Strike: Source,0.0
26637,76561198054140464,4000,Garry's Mod,28647.0
26638,76561198054144544,4000,Garry's Mod,4975.0
26639,76561198054144672,400,Portal,398.0
26640,76561198054147328,400,Portal,1775.0
26641,76561198054147520,7670,BioShock,732.0
26642,76561198054147920,4000,Garry's Mod,1643.0
26643,76561198054158784,220,Half-Life 2,348.0
26644,76561198054160080,218230,PlanetSide 2,70.0
26645,76561198054175168,4000,Garry's Mod,2166.0
26646,76561198054180224,220,Half-Life 2,614.0
26647,76561198054187040,620,Portal 2,3065.0
26648,76561198054188288,4000,Garry's Mod,16595.0
26649,76561198054189088,4000,Garry's Mod,5145.0
26650,76561198054195376,4000,Garry's Mod,62482.0
26651,76561198054203504,240,Counter-Strike: Source,944.0
26652,76561198054209456,205790,Dota 2 Test,0.0
26653,76561198054231904,550,Left 4 Dead 2,2021.0
26654,76561198054263344,1630,Disciples II: Rise of the Elves,4.0
26655,76561198054263504,24980,Mass Effect 2,2318.0
26656,76561198054271824,55150,"Warhammer 40,000 Space Marine",351.0
26657,76561198054272736,42680,Call of Duty: Modern Warfare 3,14.0
26658,76561198054273680,70,Half-Life,84.0
26659,76561198054280656,3920,Sid Meier's Pirates!,671.0
26660,76561198054282560,220,Half-Life 2,0.0
26661,76561198054284976,205790,Dota 2 Test,0.0
26662,76561198054286800,300,Day of Defeat: Source,157.0
26663,76561198054287488,220,Half-Life 2,74.0
26664,76561198054298592,4000,Garry's Mod,3196.0
26665,76561198054298960,97000,Solar 2,164.0
26666,76561198054310512,6300,Dreamfall: The Longest Journey,5.0
26667,76561198054316368,240,Counter-Strike: Source,81.0
26668,76561198054326720,4000,Garry's Mod,63319.0
26669,76561198054328144,205790,Dota 2 Test,0.0
26670,76561198054329136,105600,Terraria,2835.0
26671,76561198054331696,4000,Garry's Mod,4.0
26672,76561198054332848,17470,Dead Space,810.0
26673,76561198054334016,240,Counter-Strike: Source,51022.0
26674,76561198054340992,220,Half-Life 2,918.0
26675,76561198054342096,4000,Garry's Mod,74.0
26676,76561198054350304,220,Half-Life 2,94.0
26677,76561198054353312,4000,Garry's Mod,876.0
26678,76561198054358432,202090,Magicka: Wizard Wars,684.0
26679,76561198054365888,400,Portal,73.0
26680,76561198054372224,205790,Dota 2 Test,0.0
26681,76561198054377568,4000,Garry's Mod,318.0
26682,76561198054378544,4000,Garry's Mod,468.0
26683,22899,4000,Garry's Mod,48.0
26684,76561198054389216,17410,Mirror's Edge,463.0
26685,76561198054394496,4000,Garry's Mod,4324.0
26686,76561198054395104,70,Half-Life,23.0
26687,76561198054395424,550,Left 4 Dead 2,37724.0
26688,76561198054397552,220,Half-Life 2,64.0
26689,76561198054400144,4000,Garry's Mod,3559.0
26690,76561198054400640,17410,Mirror's Edge,46.0
26691,76561198054401696,730,Counter-Strike: Global Offensive,794.0
26692,76561198054403680,220,Half-Life 2,855.0
26693,76561198054414656,205790,Dota 2 Test,0.0
26694,76561198054416576,105600,Terraria,143.0
26695,76561198054424800,105600,Terraria,9146.0
26696,76561198054432288,240,Counter-Strike: Source,6935.0
26697,76561198054432464,4000,Garry's Mod,2813.0
26698,76561198054432896,4000,Garry's Mod,1197.0
26699,76561198054439024,51100,Tactical Intervention,3600.0
26700,76561198054445744,42700,Call of Duty: Black Ops,7736.0
26701,76561198054452448,10,Counter-Strike,187.0
26702,76561198054456512,105600,Terraria,14812.0
26703,76561198054480416,10180,Call of Duty: Modern Warfare 2,567.0
26704,76561198054481168,4000,Garry's Mod,40675.0
26705,76561198054488928,221100,DayZ,292.0
26706,76561198054491888,51100,Tactical Intervention,192.0
26707,76561198054504736,240,Counter-Strike: Source,170.0
26708,76561198054513520,65800,Dungeon Defenders,14933.0
26709,76561198054517616,240,Counter-Strike: Source,141.0
26710,76561198054520160,3830,Psychonauts,3.0
26711,76561198054527984,70,Half-Life,94.0
26712,76561198054545984,205790,Dota 2 Test,148.0
26713,76561198054546880,42700,Call of Duty: Black Ops,6853.0
26714,76561198054547696,240,Counter-Strike: Source,849.0
26715,76561198054549360,620,Portal 2,632.0
26716,76561198054554128,4000,Garry's Mod,2670.0
26717,76561198054554864,2400,The Ship,0.0
26718,76561198054560704,240,Counter-Strike: Source,1294.0
26719,76561198054566368,10,Counter-Strike,17.0
26720,76561198054576320,4000,Garry's Mod,8973.0
26721,76561198054576608,42680,Call of Duty: Modern Warfare 3,1314.0
26722,76561198054584928,4000,Garry's Mod,350.0
26723,76561198054590896,550,Left 4 Dead 2,1861.0
26724,76561198054594576,12200,Bully: Scholarship Edition,168.0
26725,76561198054598544,20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",1035.0
26726,76561198054601392,72850,The Elder Scrolls V: Skyrim,9112.0
26727,76561198054603328,105600,Terraria,1513.0
26728,76561198054606896,70,Half-Life,769.0
26729,76561198054607968,240,Counter-Strike: Source,238.0
26730,76561198054615040,4000,Garry's Mod,1218.0
26731,76561198054615520,4000,Garry's Mod,45.0
26732,76561198054617136,4000,Garry's Mod,549.0
26733,76561198054618432,239660,Soldier Front 2,24.0
26734,76561198054621376,20,Team Fortress Classic,2.0
26735,76561198054646128,19980,Prince of Persia,72.0
26736,76561198054648512,42700,Call of Duty: Black Ops,134.0
26737,76561198054654208,42680,Call of Duty: Modern Warfare 3,912.0
26738,76561198054654336,620,Portal 2,1355.0
26739,76561198054659840,240,Counter-Strike: Source,1123.0
26740,76561198054664384,240,Counter-Strike: Source,1313.0
26741,76561198054666048,620,Portal 2,533.0
26742,76561198054670240,1250,Killing Floor,888.0
26743,76561198054675872,220,Half-Life 2,0.0
26744,76561198054678112,3920,Sid Meier's Pirates!,211.0
26745,76561198054678592,4000,Garry's Mod,2427.0
26746,76561198054680544,11240,Space Trader: Merchant Marine,0.0
26747,76561198054688192,240,Counter-Strike: Source,65.0
26748,76561198054688448,550,Left 4 Dead 2,0.0
26749,76561198054691824,205790,Dota 2 Test,0.0
26750,76561198054693296,240,Counter-Strike: Source,1.0
26751,76561198054698784,57300,Amnesia: The Dark Descent,0.0
26752,76561198054710624,4000,Garry's Mod,1331.0
26753,76561198054720816,4000,Garry's Mod,0.0
26754,76561198054724832,4000,Garry's Mod,5090.0
26755,76561198054724960,10,Counter-Strike,405.0
26756,76561198054726256,33910,Arma 2,9.0
26757,76561198054731024,4000,Garry's Mod,2266.0
26758,76561198054734080,205790,Dota 2 Test,0.0
26759,76561198054736656,320,Half-Life 2: Deathmatch,0.0
