,genres,title,release_date,price,item_id_x,developer,user_id,item_name,playtime_forever,funny,posted,item_id_y,recommend,sentiment_analysis
857,Action,Prince of Persia: Warrior Within™,2004-11-30,9.99,13500,Ubisoft,133977648,Prince of Persia: Warrior Within,85.0,1 person found this review funny,2013-12-13,218230,True,2
858,Action,Mass Effect,2008-05-28,19.99,17460,BioWare,88169632,Mass Effect,811.0,3 people found this review funny,2015-11-10,377160,True,0
859,Simulation,SPORE™,2008-12-19,19.99,17390,Maxis™,160381264,Spore,1541.0,1 person found this review funny,2015-03-14,301520,True,2
860,Simulation,SPORE™,2008-12-19,19.99,17390,Maxis™,88926864,Spore,1.0,1 person found this review funny,2015-02-06,326220,False,1
861,Simulation,SPORE™,2008-12-19,19.99,17390,Maxis™,133987344,Spore,0.0,1 person found this review funny,2014-01-01,440,True,2
862,Action,Tom Clancy's Rainbow Six® Vegas 2,2008-04-16,9.99,15120,Ubisoft Montreal,152015040,Tom Clancy's Rainbow Six: Vegas 2,200.0,4 people found this review funny,2015-01-21,342380,True,1
863,Action,Portal,2007-10-10,9.99,400,Valve,104836624,Portal,3.0,1 person found this review funny,2015-04-04,730,True,0
864,Action,Portal,2007-10-10,9.99,400,Valve,105818448,Portal,65.0,2 people found this review funny,2015-07-18,730,True,2
865,Action,Portal,2007-10-10,9.99,400,Valve,105818448,Portal,65.0,1 person found this review funny,2013-01-05,440,True,2
866,Action,Portal,2007-10-10,9.99,400,Valve,113632192,Portal,897.0,1 person found this review funny,2015-12-17,200710,True,1
867,Strategy,"Warhammer® 40,000: Dawn of War® - Soulstorm",2008-03-05,12.99,9450,Relic Entertainment,65210016,"Warhammer 40,000: Dawn of War – Soulstorm",2383.0,2 people found this review funny,2015-07-09,359320,True,2
868,Action,Company of Heroes - Legacy Edition,2006-09-11,19.99,4560,Relic Entertainment,81413792,Company of Heroes,1267.0,4 people found this review funny,2015-12-24,360940,False,1
869,Action,Commander Keen,1990-12-14,4.99,9180,id Software,118988880,Commander Keen Complete Pack,2.0,3 people found this review funny,2015-02-22,224600,True,1
870,Action,Alpha Prime,2007-11-07,4.99,2590,Black Element,151265328,Alpha Prime,0.0,1 person found this review funny,2015-08-17,8930,True,1
871,Action,Kane and Lynch: Dead Men™,2007-11-13,6.99,8080,IO Interactive,107159456,Kane & Lynch: Dead Men,1.0,1 person found this review funny,2015-10-04,240460,True,2
872,Action,Battlestations: Midway,2007-01-30,6.99,6870,Eidos Interactive,135499792,Battlestations: Midway,347.0,3 people found this review funny,2015-11-24,418910,True,2
873,Action,Vampire: The Masquerade - Bloodlines,2004-11-16,19.99,2600,Troika Games,112170848,Vampire: The Masquerade - Bloodlines,382.0,1 person found this review funny,2015-09-30,210770,False,0
874,Action,Vampire: The Masquerade - Bloodlines,2004-11-16,19.99,2600,Troika Games,58646320,Vampire: The Masquerade - Bloodlines,2.0,1 person found this review funny,2015-08-11,319630,False,0
875,Action,Vampire: The Masquerade - Bloodlines,2004-11-16,19.99,2600,Troika Games,133502576,Vampire: The Masquerade - Bloodlines,147.0,3 people found this review funny,2015-08-06,349580,False,2
876,Action,Deus Ex: Game of the Year Edition,2000-06-22,6.99,6910,Ion Storm,144568816,Deus Ex: Game of the Year Edition,0.0,1 person found this review funny,2014-12-17,221100,True,0
877,Action,Deus Ex: Game of the Year Edition,2000-06-22,6.99,6910,Ion Storm,98432096,Deus Ex: Game of the Year Edition,200.0,17 people found this review funny,2014-10-07,22300,True,0
878,Action,Deus Ex: Invisible War,2004-03-05,6.99,6920,Ion Storm,45733440,Deus Ex: Invisible War,19.0,1 person found this review funny,2013-12-26,252490,False,1
879,Action,Deus Ex: Invisible War,2004-03-05,6.99,6920,Ion Storm,45733440,Deus Ex: Invisible War,19.0,1 person found this review funny,2013-12-17,236390,True,2
880,Action,Call of Duty®,2003-10-29,19.99,2620,Infinity Ward,117622864,Call of Duty,364.0,4 people found this review funny,2015-10-15,376870,True,0
881,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,120615744,Psychonauts,0.0,9 people found this review funny,2015-03-27,358150,True,2
882,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,126707312,Psychonauts,113.0,1 person found this review funny,2015-06-11,730,True,0
883,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,72320368,Psychonauts,627.0,5 people found this review funny,2015-07-06,374570,True,1
884,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,111067424,Psychonauts,500.0,3 people found this review funny,2015-07-04,251570,True,2
885,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,67489984,Psychonauts,86.0,1 person found this review funny,2013-11-28,226960,True,2
886,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,99746640,Psychonauts,14.0,2 people found this review funny,2013-12-05,22380,True,2
887,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,86945120,Psychonauts,894.0,1 person found this review funny,2015-10-08,200510,True,2
888,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,135246384,Psychonauts,0.0,1 person found this review funny,2015-11-14,371420,True,2
889,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,135246384,Psychonauts,0.0,1 person found this review funny,2014-07-13,220,False,0
890,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,104956208,Psychonauts,4504.0,1 person found this review funny,2015-10-11,403520,True,0
891,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,101191216,Psychonauts,164.0,1 person found this review funny,2014-07-03,216150,True,1
892,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,69814272,Psychonauts,0.0,1 person found this review funny,2015-07-15,292180,False,2
893,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,89486336,Psychonauts,64.0,2 people found this review funny,2015-09-15,245170,True,1
894,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,106513056,Psychonauts,0.0,3 people found this review funny,2015-01-22,290340,True,2
895,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,115700368,Psychonauts,0.0,1 person found this review funny,2014-06-22,440,True,0
896,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,131163760,Psychonauts,1727.0,1 person found this review funny,2015-11-13,620,True,2
897,Action,Psychonauts,2005-04-19,9.99,3830,Double Fine Productions,131163760,Psychonauts,1727.0,1 person found this review funny,2015-09-30,204360,True,1
898,Action,GUN™,2005-11-17,19.99,2610,Neversoft,141472928,GUN,623.0,3 people found this review funny,2015-06-14,278970,False,1
899,Action,Call of Duty® 2,2005-10-25,19.99,2630,"Infinity Ward,Aspyr (Mac)",8392158,Call of Duty 2,6573.0,12 people found this review funny,2015-12-29,34900,False,0
900,Action,Call of Duty® 2,2005-10-25,19.99,2630,"Infinity Ward,Aspyr (Mac)",8392158,Call of Duty 2,6573.0,1 person found this review funny,2015-12-08,48700,True,2
901,Action,Call of Duty® 2,2005-10-25,19.99,2630,"Infinity Ward,Aspyr (Mac)",8392158,Call of Duty 2,6573.0,2 people found this review funny,2015-12-24,6060,True,1
902,Action,Call of Duty® 2,2005-10-25,19.99,2630,"Infinity Ward,Aspyr (Mac)",8392158,Call of Duty 2,6573.0,2 people found this review funny,2014-12-17,24240,True,1
903,Action,Call of Duty® 2,2005-10-25,19.99,2630,"Infinity Ward,Aspyr (Mac)",8392158,Call of Duty 2,6573.0,4 people found this review funny,2015-10-20,40800,False,1
904,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,87007808,Sid Meier's Civilization III: Complete,70.0,1 person found this review funny,2014-10-06,4000,True,0
905,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,87007808,Sid Meier's Civilization III: Complete,70.0,1 person found this review funny,2014-04-05,253770,False,0
906,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,87007808,Sid Meier's Civilization III: Complete,70.0,1 person found this review funny,2014-10-06,8930,True,2
907,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,94501408,Sid Meier's Civilization III: Complete,885.0,1 person found this review funny,2015-12-22,295990,False,2
908,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,104398256,Sid Meier's Civilization III: Complete,592.0,1 person found this review funny,2014-07-09,48700,True,0
909,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,116837184,Sid Meier's Civilization III: Complete,10.0,1 person found this review funny,2015-01-19,570,True,2
910,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,133009632,Sid Meier's Civilization III: Complete,39.0,2 people found this review funny,2015-01-31,22380,True,0
911,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,108635040,Sid Meier's Civilization III: Complete,947.0,2 people found this review funny,2015-12-04,377160,True,1
912,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,81726464,Sid Meier's Civilization III: Complete,112.0,5 people found this review funny,2015-04-02,322920,False,0
913,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,99387952,Sid Meier's Civilization III: Complete,2066.0,2 people found this review funny,2014-12-16,210898,True,1
914,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,84534848,Sid Meier's Civilization III: Complete,21.0,1 person found this review funny,2015-05-13,236850,True,0
915,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,140545360,Sid Meier's Civilization III: Complete,3037.0,1 person found this review funny,2014-09-28,211820,True,2
916,Strategy,Sid Meier's Civilization® III Complete,2001-10-30,4.99,3910,Firaxis Games,140545360,Sid Meier's Civilization III: Complete,3037.0,1 person found this review funny,2014-12-23,239030,True,2
917,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",181177664,Medieval II: Total War,36.0,3 people found this review funny,2015-05-03,730,True,2
918,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",113063424,Medieval II: Total War,1081.0,2 people found this review funny,2014-10-30,48720,True,2
919,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",12779,Medieval II: Total War,3475.0,1 person found this review funny,2015-08-02,253030,True,1
920,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",98281360,Medieval II: Total War,598.0,1 person found this review funny,2015-04-15,218620,True,1
921,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",119624592,Medieval II: Total War,7474.0,1 person found this review funny,2015-02-28,262060,True,2
922,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",116215632,Medieval II: Total War,282.0,139 people found this review funny,2014-11-24,8930,True,1
923,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",116215632,Medieval II: Total War,282.0,2 people found this review funny,2015-06-09,200510,True,1
924,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",117481040,Medieval II: Total War,102.0,2 people found this review funny,2015-10-30,570,True,1
925,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",147714032,Medieval II: Total War,660.0,1 person found this review funny,2015-04-12,730,True,2
926,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",116504800,Medieval II: Total War,606.0,1 person found this review funny,2014-01-13,204340,True,2
927,Strategy,Medieval II: Total War™,2006-11-15,19.99,4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",116504800,Medieval II: Total War,606.0,1 person found this review funny,2013-11-26,219740,True,0
928,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,85489152,Counter-Strike: Source,375.0,3 people found this review funny,2015-08-07,335670,True,0
929,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,114379264,Counter-Strike: Source,921.0,1 person found this review funny,2015-02-05,242760,True,1
930,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,108905264,Counter-Strike: Source,59.0,1 person found this review funny,2015-06-26,440,True,2
931,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,106755744,Counter-Strike: Source,61.0,6 people found this review funny,2014-10-29,730,True,0
932,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,97255424,Counter-Strike: Source,1291.0,1 person found this review funny,2015-04-04,344760,True,2
933,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,109821984,Counter-Strike: Source,359.0,1 person found this review funny,2014-02-18,48700,True,2
934,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,77077120,Counter-Strike: Source,204.0,2 people found this review funny,2015-06-01,730,True,2
935,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,112221088,Counter-Strike: Source,503.0,1 person found this review funny,2015-06-22,218620,True,2
936,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,113459888,Counter-Strike: Source,1440.0,1 person found this review funny,2015-06-20,203160,True,2
937,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,130503040,Counter-Strike: Source,0.0,1 person found this review funny,2014-07-17,440,True,0
938,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,35072848,Counter-Strike: Source,16189.0,2 people found this review funny,2014-09-06,730,True,0
939,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,35072848,Counter-Strike: Source,16189.0,1 person found this review funny,2013-08-14,218620,True,2
940,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,161048960,Counter-Strike: Source,3943.0,2 people found this review funny,2015-02-09,332800,True,2
941,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,95233392,Counter-Strike: Source,100.0,3 people found this review funny,2015-01-21,322330,True,2
942,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,147240784,Counter-Strike: Source,244.0,1 person found this review funny,2014-05-29,4000,True,2
943,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,81904624,Counter-Strike: Source,0.0,1 person found this review funny,2015-10-31,330830,True,2
944,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,119859376,Counter-Strike: Source,491.0,3 people found this review funny,2015-10-17,108600,True,2
945,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,109413056,Counter-Strike: Source,3424.0,2 people found this review funny,2015-05-24,34900,True,0
946,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,135781,Counter-Strike: Source,11.0,1 person found this review funny,2015-03-10,311560,True,2
947,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,135781,Counter-Strike: Source,11.0,1 person found this review funny,2015-08-06,267550,False,0
948,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,135590672,Counter-Strike: Source,121.0,1 person found this review funny,2014-04-21,208090,True,0
949,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,135590672,Counter-Strike: Source,121.0,1 person found this review funny,2014-04-14,620,True,1
950,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,52475520,Counter-Strike: Source,0.0,1 person found this review funny,2015-08-29,346110,True,2
951,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,93595040,Counter-Strike: Source,320.0,1 person found this review funny,2014-06-21,570,True,2
952,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,107511904,Counter-Strike: Source,1.0,1 person found this review funny,2015-08-20,262060,True,1
953,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,85194176,Counter-Strike: Source,616.0,2 people found this review funny,2014-12-06,253710,False,0
954,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,85194176,Counter-Strike: Source,616.0,1 person found this review funny,2014-12-06,570,True,2
955,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,85194176,Counter-Strike: Source,616.0,1 person found this review funny,2014-10-11,224260,False,0
956,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,129276176,Counter-Strike: Source,1089.0,2 people found this review funny,2015-01-15,113200,True,0
957,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,129276176,Counter-Strike: Source,1089.0,1 person found this review funny,2015-03-20,570,True,1
958,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,142711840,Counter-Strike: Source,238.0,1 person found this review funny,2015-05-30,730,True,1
959,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,142711840,Counter-Strike: Source,238.0,1 person found this review funny,2014-07-19,221100,True,0
960,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,83322208,Counter-Strike: Source,100.0,1 person found this review funny,2015-02-17,4000,True,0
961,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,83322208,Counter-Strike: Source,100.0,1 person found this review funny,2015-02-17,304930,True,2
962,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,80438816,Counter-Strike: Source,18040.0,1 person found this review funny,2014-01-01,240,True,1
963,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,109493168,Counter-Strike: Source,911.0,1 person found this review funny,2015-12-30,620,True,2
964,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,109493168,Counter-Strike: Source,911.0,1 person found this review funny,2014-09-30,242760,False,2
965,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,125622400,Counter-Strike: Source,1173.0,1 person found this review funny,2014-11-28,238460,True,0
966,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,114107568,Counter-Strike: Source,14.0,1 person found this review funny,2015-06-21,730,True,0
967,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,101684576,Counter-Strike: Source,27.0,1 person found this review funny,2013-12-11,730,True,1
968,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,55009584,Counter-Strike: Source,1393.0,1 person found this review funny,2014-07-29,4000,True,1
969,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,105937680,Counter-Strike: Source,4430.0,1 person found this review funny,2014-08-14,730,True,1
970,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,85054016,Counter-Strike: Source,49.0,1 person found this review funny,2014-07-11,49520,True,2
971,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,120229168,Counter-Strike: Source,134.0,1 person found this review funny,2015-09-20,304050,False,0
972,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,43938144,Counter-Strike: Source,10011.0,1 person found this review funny,2014-05-24,252490,True,2
973,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,62050432,Counter-Strike: Source,2212.0,2 people found this review funny,2015-08-04,212160,False,1
974,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,111762416,Counter-Strike: Source,1998.0,1 person found this review funny,2015-06-07,730,True,2
975,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,94506928,Counter-Strike: Source,1.0,3 people found this review funny,2015-07-31,730,True,1
976,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,113238560,Counter-Strike: Source,5.0,1 person found this review funny,2015-03-11,239140,True,2
977,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,92879840,Counter-Strike: Source,26.0,3 people found this review funny,2015-02-20,289650,False,0
978,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,107041248,Counter-Strike: Source,825.0,2 people found this review funny,2015-03-28,354140,True,2
979,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,90359136,Counter-Strike: Source,1234.0,1 person found this review funny,2014-03-24,252490,True,0
980,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,82226768,Counter-Strike: Source,37307.0,1 person found this review funny,2015-03-15,227940,True,2
981,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,75771792,Counter-Strike: Source,1022.0,2 people found this review funny,2015-11-22,730,True,2
982,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,120089152,Counter-Strike: Source,794.0,4 people found this review funny,2015-09-21,307780,False,0
983,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,120089152,Counter-Strike: Source,794.0,1 person found this review funny,2015-11-24,440,True,2
984,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,120089152,Counter-Strike: Source,794.0,2 people found this review funny,2015-01-03,105600,True,2
985,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,120089152,Counter-Strike: Source,794.0,4 people found this review funny,2015-04-30,349830,True,2
986,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,123785648,Counter-Strike: Source,24.0,3 people found this review funny,2015-01-30,4000,True,1
987,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,123785648,Counter-Strike: Source,24.0,1 person found this review funny,2015-11-11,377160,True,2
988,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,130862800,Counter-Strike: Source,6.0,2 people found this review funny,2014-06-27,204360,True,2
989,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,135655104,Counter-Strike: Source,0.0,1 person found this review funny,2015-02-24,730,True,0
990,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,105852608,Counter-Strike: Source,1522.0,675 people found this review funny,2015-06-13,292030,True,2
991,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,105852608,Counter-Strike: Source,1522.0,1 person found this review funny,2015-04-20,730,True,1
992,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,128572896,Counter-Strike: Source,3366.0,1 person found this review funny,2014-06-22,207140,True,0
993,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,84320192,Counter-Strike: Source,186.0,1 person found this review funny,2013-06-06,4000,True,1
994,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,103499760,Counter-Strike: Source,232.0,3 people found this review funny,2015-06-15,4000,True,0
995,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,723943123,Counter-Strike: Source,2034.0,1 person found this review funny,2015-12-22,218620,True,2
996,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,723943123,Counter-Strike: Source,2034.0,1 person found this review funny,2015-12-22,107410,True,2
997,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,103843360,Counter-Strike: Source,1211.0,1 person found this review funny,2014-08-08,45760,True,1
998,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,108126736,Counter-Strike: Source,75.0,2 people found this review funny,2015-12-29,354380,True,0
999,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,110426368,Counter-Strike: Source,66.0,1 person found this review funny,2015-11-20,242760,True,1
1000,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,100735440,Counter-Strike: Source,496.0,1 person found this review funny,2015-03-06,348090,True,1
1001,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,72484960,Counter-Strike: Source,10054.0,4 people found this review funny,2014-11-29,332800,True,2
1002,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,64262256,Counter-Strike: Source,1.0,1 person found this review funny,2014-09-23,221100,True,2
1003,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,64262256,Counter-Strike: Source,1.0,3 people found this review funny,2015-03-22,344760,True,1
1004,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,64262256,Counter-Strike: Source,1.0,1 person found this review funny,2012-10-30,215470,True,2
1005,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,112664768,Counter-Strike: Source,1.0,7 people found this review funny,2015-04-03,342570,False,0
1006,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,174068496,Counter-Strike: Source,56.0,1 person found this review funny,2015-11-15,271590,True,1
1007,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,47309856,Counter-Strike: Source,35.0,2 people found this review funny,2015-12-21,398840,True,2
1008,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,83766608,Counter-Strike: Source,1046.0,1 person found this review funny,2015-02-14,4000,True,1
1009,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,73823808,Counter-Strike: Source,1663.0,1 person found this review funny,2014-05-23,221100,True,1
1010,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,84691968,Counter-Strike: Source,42.0,1 person found this review funny,2015-06-10,730,True,2
1011,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,100588896,Counter-Strike: Source,1928.0,1 person found this review funny,2014-03-25,221100,True,2
1012,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,105374624,Counter-Strike: Source,321.0,4 people found this review funny,2014-06-11,42910,True,1
1013,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,105374624,Counter-Strike: Source,321.0,1 person found this review funny,2014-04-13,6060,True,1
1014,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,131956096,Counter-Strike: Source,554.0,1 person found this review funny,2014-11-02,730,True,0
1015,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,94428016,Counter-Strike: Source,33.0,1 person found this review funny,2015-03-14,72850,True,2
1016,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,115597424,Counter-Strike: Source,0.0,1 person found this review funny,2014-01-21,252490,True,0
1017,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,82865088,Counter-Strike: Source,563.0,2 people found this review funny,2015-04-06,35450,True,2
1018,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,82865088,Counter-Strike: Source,563.0,1 person found this review funny,2015-11-24,242860,True,0
1019,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,128626784,Counter-Strike: Source,1562.0,1 person found this review funny,2015-01-30,730,True,1
1020,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,36304256,Counter-Strike: Source,5137.0,1 person found this review funny,2013-12-27,239820,True,2
1021,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,105225648,Counter-Strike: Source,3.0,1 person found this review funny,2014-07-14,252490,True,0
1022,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,120340176,Counter-Strike: Source,6.0,1 person found this review funny,2014-08-27,224760,True,1
1023,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,246823,Counter-Strike: Source,3843.0,1 person found this review funny,2014-08-24,301520,True,2
1024,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,132553280,Counter-Strike: Source,991.0,1 person found this review funny,2015-11-30,225540,True,2
1025,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,48702176,Counter-Strike: Source,64252.0,1 person found this review funny,2015-11-02,244590,True,2
1026,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,116430624,Counter-Strike: Source,6.0,39 people found this review funny,2015-11-09,377160,True,0
1027,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,29457776,Counter-Strike: Source,25017.0,1 person found this review funny,2015-03-02,280600,True,2
1028,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,113911888,Counter-Strike: Source,922.0,1 person found this review funny,2014-03-10,440,True,2
1029,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,84522304,Counter-Strike: Source,59.0,2 people found this review funny,2015-07-07,730,True,1
1030,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,74011616,Counter-Strike: Source,322.0,16 people found this review funny,2015-01-31,289760,True,2
1031,Action,Counter-Strike: Source,2004-11-01,19.99,240,Valve,74011616,Counter-Strike: Source,322.0,1 person found this review funny,2013-11-26,51100,False,0
